timestamp,latitude,longitude,altitude_m,speed_knots,course_deg,fix_quality,sats_used,hdop,pdop,vdop,total_sats_in_view,avg_cn0,horizontal_error_m
2020-02-07T02:20:20,37.42589483333333,-122.0939445,0.3,4.048,215.86,4,12,0.77,1.48,1.26,11,38.29824561403509,0.492475462712181
2020-02-07T02:20:21,37.425877,-122.0939585,0.2,5.542,209.03,4,12,0.77,1.48,1.26,11,37.54385964912281,0.47412161725301427
2020-02-07T02:20:22,37.42584983333333,-122.09397016666667,0.3,7.016,192.66,4,12,0.77,1.48,1.26,11,36.96491228070175,0.4750678965335901
2020-02-07T02:20:23,37.425814333333335,-122.09397066666666,0.3,8.464,171.63,4,12,0.77,1.48,1.26,11,37.666666666666664,0.4550756065725094
2020-02-07T02:20:24,37.425773666666664,-122.09395283333333,0.3,10.23,153.07,4,12,0.75,1.42,1.2,11,38.31578947368421,0.45765773922319253
2020-02-07T02:20:25,37.425731166666665,-122.09391583333333,0.3,12.165,140.53,4,12,0.77,1.48,1.26,11,38.473684210526315,0.4557486455997112
2020-02-07T02:20:26,37.42568516666667,-122.09386583333334,0.2,14.073,137.34,4,12,0.75,1.42,1.2,11,37.8421052631579,0.4666566930636369
2020-02-07T02:20:27,37.42563583333333,-122.0938045,0.2,15.832,133.21,4,12,0.87,1.53,1.25,11,37.719298245614034,0.46574413147971705
2020-02-07T02:20:28,37.4255845,-122.09373233333334,0.2,17.549,130.6,4,12,0.85,1.58,1.33,11,37.10526315789474,0.4976957707564308
2020-02-07T02:20:29,37.42552933333333,-122.09365016666666,0.2,19.365,129.29,5,12,0.9,1.56,1.28,11,37.14035087719298,0.4915930922347323
2020-02-07T02:20:30,37.425471,-122.0935585,0.2,20.907,127.8,5,12,1.39,2.44,2.0,11,35.08771929824562,0.47061708635975535
2020-02-07T02:20:31,37.42541083333333,-122.093459,0.3,21.969,126.64,5,12,1.1,2.17,1.87,11,36.05263157894737,0.45525787664283257
2020-02-07T02:20:32,37.42534966666667,-122.09335466666667,0.3,22.633,125.37,5,12,1.0,1.94,1.67,11,38.38181818181818,0.5103471772688195
2020-02-07T02:20:33,37.4252895,-122.0932455,0.4,23.048,123.61,5,12,1.1,2.17,1.87,11,38.85964912280702,0.4990734011417847
2020-02-07T02:20:34,37.42523166666667,-122.09313083333333,0.3,23.739,120.93,5,12,0.83,1.52,1.27,11,38.10526315789474,0.509020949366409
2020-02-07T02:20:35,37.4251755,-122.0930095,0.2,24.353,119.43,5,12,1.1,2.17,1.87,11,36.49122807017544,0.5006540586825505
2020-02-07T02:20:36,37.42512083333333,-122.0928855,0.3,24.281,118.31,4,12,1.0,1.94,1.67,11,38.03508771929825,0.4705660169069886
2020-02-07T02:20:37,37.425069,-122.092761,0.2,24.0,117.0,4,12,0.82,1.61,1.38,11,37.578947368421055,0.45856515244314533
2020-02-07T02:20:38,37.425020333333336,-122.0926375,0.3,22.985,115.77,4,12,0.82,1.61,1.38,11,38.35087719298246,0.4404725950412819
2020-02-07T02:20:39,37.4249775,-122.09252016666667,0.3,21.522,113.27,5,12,0.81,1.51,1.27,11,36.72727272727273,0.4202734535255432
2020-02-07T02:20:40,37.42494116666666,-122.09240633333333,0.4,20.695,111.51,5,12,0.86,1.64,1.4,11,35.732142857142854,0.4026907389228537
2020-02-07T02:20:41,37.424906166666666,-122.09229583333334,0.4,20.212,111.34,5,12,1.1,1.83,1.47,11,36.410714285714285,0.39561246470639966
2020-02-07T02:20:42,37.42487283333333,-122.092188,0.5,19.611,110.63,5,12,1.1,1.83,1.47,11,35.589285714285715,0.4107052671087128
2020-02-07T02:20:43,37.4248425,-122.092082,0.5,18.974,108.72,5,12,0.86,1.64,1.4,11,34.982142857142854,0.40237505556222203
2020-02-07T02:20:44,37.424816666666665,-122.0919805,0.5,17.804,106.42,4,12,0.91,1.58,1.3,11,35.771929824561404,0.421037140914612
2020-02-07T02:20:45,37.424795333333336,-122.091884,0.5,16.579,104.86,5,12,0.83,1.61,1.38,11,36.375,0.4411434279894468
2020-02-07T02:20:46,37.4247765,-122.09179416666667,0.4,15.477,104.73,5,12,0.77,1.47,1.25,11,36.6140350877193,0.4628523368211924
2020-02-07T02:20:47,37.424758833333335,-122.09171083333334,0.4,14.076,104.91,4,12,0.77,1.47,1.25,11,33.8421052631579,0.4544797873953634
2020-02-07T02:20:48,37.42474266666667,-122.0916355,0.4,12.784,105.13,4,12,0.81,1.5,1.27,11,35.3859649122807,0.458247254409771
2020-02-07T02:20:49,37.424727833333336,-122.091567,0.3,11.756,105.19,5,12,0.87,1.65,1.4,11,36.228070175438596,0.46615165462317765
2020-02-07T02:20:50,37.4247145,-122.091505,0.3,10.083,105.03,4,12,0.92,1.74,1.47,11,36.78947368421053,0.4491293730784588
2020-02-07T02:20:51,37.42470333333333,-122.091454,0.3,8.14,106.38,4,12,1.1,1.83,1.47,11,37.07017543859649,0.4595470647487795
2020-02-07T02:20:52,37.424693166666664,-122.09141333333334,0.3,6.719,108.48,4,12,0.92,1.74,1.47,11,37.578947368421055,0.4524620896987901
2020-02-07T02:20:53,37.4246835,-122.0913785,0.3,5.893,109.69,4,12,1.1,1.83,1.47,11,37.45614035087719,0.4447350446975069
2020-02-07T02:20:54,37.424674333333336,-122.09134733333333,0.3,5.596,110.68,5,12,0.83,1.52,1.27,11,37.85964912280702,0.4397816965311781
2020-02-07T02:20:55,37.424665,-122.091317,0.3,5.659,111.73,4,12,0.93,1.74,1.47,11,36.0,0.4374985561128126
2020-02-07T02:20:56,37.42465383333333,-122.09128333333334,0.3,7.008,113.09,5,12,0.81,1.5,1.27,11,38.08771929824562,0.44762360829938325
2020-02-07T02:20:57,37.42463933333333,-122.09124183333333,0.4,8.5,114.6,5,12,1.1,1.83,1.47,11,37.43103448275862,0.4413055608484839
2020-02-07T02:20:58,37.42462066666667,-122.09119166666666,0.4,10.673,115.94,4,12,0.89,1.65,1.39,11,38.49122807017544,0.4452001416651752
2020-02-07T02:20:59,37.424596666666666,-122.09113166666667,0.4,12.294,116.94,4,12,0.93,1.74,1.47,11,36.6140350877193,0.44615091503256193
2020-02-07T02:21:00,37.424569166666664,-122.0910615,0.4,14.588,115.13,5,12,0.89,1.65,1.39,11,36.05172413793103,0.4391768241347934
2020-02-07T02:21:01,37.424538166666665,-122.090979,0.5,16.394,116.67,5,12,1.1,1.83,1.47,11,36.08771929824562,0.42567573579175555
2020-02-07T02:21:02,37.424501,-122.0908945,0.5,16.955,121.39,5,12,0.89,1.65,1.39,11,37.526315789473685,0.4362338854327204
2020-02-07T02:21:03,37.424456,-122.09081066666667,0.6,17.806,126.02,5,12,0.93,1.73,1.47,11,36.80701754385965,0.4207277143175802
2020-02-07T02:21:04,37.42440366666667,-122.09072666666667,0.6,18.738,129.6,5,12,1.1,2.17,1.87,11,37.68421052631579,0.42755481611550356
2020-02-07T02:21:05,37.42434633333333,-122.09064416666666,0.6,18.905,132.56,5,12,0.91,1.64,1.37,11,37.63793103448276,0.4535238682452701
2020-02-07T02:21:06,37.42428566666667,-122.0905655,0.7,18.478,135.55,5,12,0.83,1.52,1.27,11,38.327586206896555,0.4395612721871372
2020-02-07T02:21:07,37.424224833333334,-122.09049416666667,0.6,17.306,138.35,5,12,0.91,1.58,1.29,11,37.810344827586206,0.45325903831139847
2020-02-07T02:21:08,37.424166166666666,-122.09043216666667,0.5,15.835,141.42,4,12,0.91,1.61,1.33,11,37.258620689655174,0.4459832583564082
2020-02-07T02:21:09,37.4241105,-122.0903795,0.4,13.944,144.5,4,12,0.89,1.62,1.35,11,37.214285714285715,0.4388068017477247
2020-02-07T02:21:10,37.42406233333333,-122.0903385,0.4,11.149,146.87,5,12,0.83,1.61,1.38,11,36.89655172413793,0.4495983677536082
2020-02-07T02:21:11,37.424024,-122.09030816666667,0.4,8.54,148.49,4,12,0.83,1.61,1.38,11,36.58620689655172,0.4534094988341839
2020-02-07T02:21:12,37.42399366666667,-122.09028583333334,0.4,6.612,150.01,5,12,0.83,1.61,1.38,11,35.706896551724135,0.45396095760494787
2020-02-07T02:21:13,37.4239715,-122.09027016666667,0.4,4.026,151.08,5,12,0.89,1.65,1.39,11,39.10344827586207,0.45600173226392343
2020-02-07T02:21:14,37.42396133333333,-122.09026316666667,0.3,0.941,151.55,5,12,0.78,1.47,1.25,11,39.258620689655174,0.45170160778464236
2020-02-07T02:21:15,37.423960666666666,-122.09026266666666,0.3,0.026,151.6,5,12,0.75,1.41,1.19,11,37.758620689655174,0.4483503872341655
2020-02-07T02:21:16,37.4239605,-122.09026266666666,0.4,0.02,151.59,5,12,0.75,1.41,1.19,11,37.60344827586207,0.4329972150480394
2020-02-07T02:21:17,37.4239605,-122.09026266666666,0.4,0.015,151.58,5,12,0.75,1.41,1.19,11,38.12280701754386,0.43159421023716105
2020-02-07T02:21:18,37.4239605,-122.09026266666666,0.4,0.017,151.57,5,12,0.75,1.41,1.19,11,38.08771929824562,0.4314020558920254
2020-02-07T02:21:19,37.4239605,-122.0902625,0.4,0.005,151.57,5,12,0.75,1.41,1.19,11,38.08771929824562,0.42027180649519863
2020-02-07T02:21:20,37.4239605,-122.0902625,0.4,0.004,151.57,5,12,0.75,1.41,1.19,11,37.54237288135593,0.41947196767224343
2020-02-07T02:21:21,37.4239605,-122.0902625,0.4,0.006,151.57,5,12,0.75,1.41,1.19,11,37.59322033898305,0.41857116071539485
2020-02-07T02:21:22,37.4239605,-122.09026266666666,0.4,0.015,151.57,5,12,0.75,1.41,1.19,11,37.23728813559322,0.42830610194758134
2020-02-07T02:21:23,37.4239605,-122.09026266666666,0.4,0.019,151.57,5,12,0.75,1.41,1.19,11,37.30508474576271,0.4290707998985278
2020-02-07T02:21:24,37.4239605,-122.09026266666666,0.4,0.005,151.57,5,12,0.75,1.41,1.19,11,38.03448275862069,0.4296540145296313
2020-02-07T02:21:25,37.4239605,-122.09026266666666,0.4,0.013,151.56,4,12,0.75,1.41,1.19,11,37.55172413793103,0.4293329134801802
2020-02-07T02:21:26,37.4239605,-122.09026266666666,0.4,0.01,151.56,4,12,0.75,1.41,1.19,11,37.62068965517241,0.42998814185014556
2020-02-07T02:21:27,37.4239605,-122.09026266666666,0.4,0.013,151.56,4,12,0.75,1.41,1.19,11,37.172413793103445,0.43172943443392237
2020-02-07T02:21:28,37.4239605,-122.09026266666666,0.4,0.009,151.56,4,12,0.75,1.41,1.19,11,35.55172413793103,0.4337721463842885
2020-02-07T02:21:29,37.4239605,-122.09026266666666,0.4,0.012,151.56,4,12,0.75,1.41,1.19,11,36.775862068965516,0.43618410796071094
2020-02-07T02:21:30,37.4239605,-122.09026266666666,0.4,0.007,151.56,4,12,0.75,1.41,1.19,11,37.327586206896555,0.43840152157641776
2020-02-07T02:21:31,37.4239605,-122.09026266666666,0.4,0.01,151.55,4,12,0.75,1.41,1.19,11,37.85964912280702,0.4409947252894645
2020-02-07T02:21:32,37.4239605,-122.09026266666666,0.4,0.012,151.55,4,12,0.75,1.4,1.19,11,37.37931034482759,0.44349082521459565
2020-02-07T02:21:33,37.42396033333333,-122.0902625,0.4,0.159,151.58,4,12,0.75,1.4,1.19,11,38.53448275862069,0.4505999886608636
2020-02-07T02:21:34,37.423959333333336,-122.09026183333333,0.4,0.316,151.63,5,12,0.78,1.47,1.24,11,37.96551724137931,0.4547388895931025
2020-02-07T02:21:35,37.423958,-122.09026083333333,0.4,0.365,151.7,5,12,0.75,1.4,1.19,11,38.13793103448276,0.4611079924210678
2020-02-07T02:21:36,37.42395633333334,-122.09025966666667,0.4,0.42,151.78,5,12,0.84,1.49,1.23,11,38.224137931034484,0.4410214051936928
2020-02-07T02:21:37,37.42395466666667,-122.0902585,0.4,0.454,151.87,5,12,0.75,1.4,1.19,11,37.67796610169491,0.45063707659183233
2020-02-07T02:21:38,37.42395283333333,-122.09025716666666,0.4,0.416,151.94,5,12,0.78,1.47,1.24,11,38.293103448275865,0.44303731848806555
2020-02-07T02:21:39,37.42395233333333,-122.09025683333333,0.4,0.025,151.96,5,12,0.75,1.4,1.19,11,38.017857142857146,0.45417739916627553
2020-02-07T02:21:40,37.42395233333333,-122.09025683333333,0.4,0.014,151.96,5,12,0.75,1.4,1.19,11,37.89473684210526,0.4598579488732456
2020-02-07T02:21:41,37.42395233333333,-122.09025683333333,0.4,0.014,151.97,5,12,0.75,1.4,1.19,11,38.175438596491226,0.46352600340780903
2020-02-07T02:21:42,37.42395233333333,-122.09025683333333,0.4,0.023,151.97,5,12,0.75,1.4,1.19,11,37.48275862068966,0.46466136018318793
2020-02-07T02:21:43,37.42395233333333,-122.09025683333333,0.4,0.031,151.98,4,12,0.75,1.4,1.19,11,37.56896551724138,0.46600554248730797
2020-02-07T02:21:44,37.42395233333333,-122.090257,0.4,0.028,151.98,4,12,0.75,1.4,1.19,11,36.172413793103445,0.4769188368239941
2020-02-07T02:21:45,37.423952166666666,-122.09025683333333,0.4,0.015,151.97,5,12,0.75,1.4,1.19,11,38.06896551724138,0.45548386802482865
2020-02-07T02:21:46,37.42395233333333,-122.09025683333333,0.4,0.009,151.97,5,12,0.75,1.4,1.19,11,38.206896551724135,0.46926194373662694
2020-02-07T02:21:47,37.423952166666666,-122.09025683333333,0.4,0.01,151.96,5,12,0.75,1.4,1.19,11,37.8448275862069,0.4548245485105072
2020-02-07T02:21:48,37.42395233333333,-122.09025683333333,0.4,0.008,151.95,5,12,0.75,1.4,1.19,11,37.91379310344828,0.4671084154810731
2020-02-07T02:21:49,37.423952166666666,-122.090257,0.4,0.038,151.95,4,12,0.77,1.46,1.24,11,33.56896551724138,0.463567795670171
2020-02-07T02:21:50,37.42395233333333,-122.090257,0.3,0.001,151.96,5,12,0.75,1.4,1.18,11,38.13793103448276,0.4758767218452503
2020-02-07T02:21:51,37.42395233333333,-122.090257,0.4,0.006,151.96,5,12,0.75,1.4,1.18,11,38.12068965517241,0.4752273838259841
2020-02-07T02:21:52,37.42395233333333,-122.090257,0.4,0.013,151.95,5,12,0.75,1.4,1.18,11,37.91379310344828,0.4755568727292962
2020-02-07T02:21:53,37.42395233333333,-122.090257,0.4,0.022,151.96,5,12,0.75,1.4,1.18,11,37.758620689655174,0.47595892766310066
2020-02-07T02:21:54,37.42395233333333,-122.090257,0.4,0.007,151.96,5,12,0.75,1.4,1.18,11,37.689655172413794,0.47562689601707264
2020-02-07T02:21:55,37.42395233333333,-122.090257,0.4,0.005,151.96,5,12,0.75,1.4,1.18,11,38.13793103448276,0.4743162695383026
2020-02-07T02:21:56,37.42395233333333,-122.090257,0.4,0.006,151.96,5,12,0.75,1.4,1.18,11,37.96551724137931,0.47280584134431464
